date,open,high,low,close,volume,fear_greed,hash_rate,n_transactions
2024-09-24,63339.99,64688.0,62700.0,64262.7,23185.04759,54.0,667975711.255871,532220.0
2024-09-25,64262.7,64817.99,62947.08,63152.01,17813.11168,59.0,657005311.2676694,503460.0
2024-09-26,63152.01,65839.0,62670.0,65173.99,28373.30593,50.0,571298868.1801282,474766.0
2024-09-27,65173.99,66498.0,64819.9,65769.95,22048.80487,61.0,602061114.928289,451723.0
2024-09-28,65769.95,66260.0,65422.23,65858.0,9127.23316,64.0,566904261.5018196,507707.0
2024-09-29,65858.0,66076.12,65432.0,65602.01,8337.74111,63.0,681164035.1378452,687427.0
2024-09-30,65602.01,65618.8,62856.3,63327.59,30011.08752,61.0,602061114.928289,594224.0
2024-10-01,63327.6,64130.63,60164.0,60805.78,43671.48108,50.0,689953248.4944626,632894.0
2024-10-02,60804.92,62390.31,60000.0,60649.28,31534.70118,42.0,681164035.1378452,590981.0
2024-10-03,60649.27,61477.19,59828.11,60752.71,26221.43472,37.0,694347855.1727712,582777.0
2024-10-04,60752.72,62484.85,60459.9,62086.0,21294.65994,41.0,742688528.6341666,561425.0
2024-10-05,62086.0,62370.56,61689.26,62058.0,7807.46141,49.0,663585608.4246106,757575.0
2024-10-06,62058.01,62975.0,61798.97,62819.91,8906.86177,50.0,667980215.1029191,742158.0
2024-10-07,62819.91,64478.19,62128.0,62224.0,25966.1852,50.0,681164035.1378452,717700.0
2024-10-08,62224.01,63200.0,61860.31,62160.49,19702.22371,49.0,733899315.2775493,719458.0
2024-10-09,62160.5,62543.75,60301.0,60636.02,20011.15684,49.0,574966972.3426994,536887.0
2024-10-10,60636.01,61321.68,58946.0,60326.39,23967.92481,39.0,709250575.4670075,746211.0
2024-10-11,60326.4,63417.56,60087.64,62540.0,23641.35209,32.0,640613423.0024583,633252.0
2024-10-12,62539.99,63480.0,62487.23,63206.22,10911.30116,49.0,654340853.4953684,736321.0
2024-10-13,63206.23,63285.72,62050.0,62870.02,11909.21995,50.0,631461802.673852,648739.0
2024-10-14,62870.02,66500.0,62457.81,66083.99,37669.95222,48.0,636037612.8381552,611683.0
2024-10-15,66084.0,67950.0,64800.01,67074.14,43683.95423,65.0,713826385.6313109,646891.0
2024-10-16,67074.14,68424.0,66750.49,67620.01,29938.25544,73.0,645189233.1667618,708342.0
2024-10-17,67620.0,67939.4,66666.0,67421.78,25328.22861,71.0,718402195.7956142,653027.0
2024-10-18,67421.78,69000.0,67192.36,68428.0,28725.635,73.0,622310182.3452455,474279.0
2024-10-19,68427.99,68693.26,68010.0,68378.0,8193.66737,72.0,791615158.4244666,735561.0
2024-10-20,68377.99,69400.0,68100.0,69031.99,12442.47378,73.0,791615158.4244666,778073.0
2024-10-21,69032.0,69519.52,66840.67,67377.5,31374.42184,72.0,782463538.0958601,835011.0
2024-10-22,67377.5,67836.01,66571.42,67426.0,24598.96268,70.0,638125714.2515116,700174.0
2024-10-23,67426.01,67472.83,65260.0,66668.65,25530.2407,71.0,718143298.2753785,665187.0
2024-10-24,66668.65,68850.0,66510.0,68198.28,22589.83877,69.0,699119634.7449049,681834.0
2024-10-25,68198.27,68771.49,65596.29,66698.33,34479.71125,72.0,727655130.0406153,524014.0
2024-10-26,66698.32,67454.55,66439.9,67092.76,11842.9077,72.0,694363718.8622864,597744.0
2024-10-27,67092.76,68332.05,66913.73,68021.7,8653.19592,74.0,765702457.1015625,700814.0
2024-10-28,68021.69,70270.0,67618.0,69962.21,29046.75459,72.0,798993868.2798914,702824.0
2024-10-29,69962.21,73620.12,69760.0,72736.42,50128.60594,72.0,746678793.571089,614981.0
2024-10-30,72736.41,72961.0,71436.0,72344.74,26885.99056,77.0,803749784.1625097,682099.0
2024-10-31,72344.75,72700.0,69685.76,70292.01,29352.10297,77.0,751434709.4537071,562237.0
2024-11-01,70292.01,71632.95,68820.14,69496.01,38301.86755,75.0,727655130.0406153,547888.0
2024-11-02,69496.0,69914.37,69000.14,69374.74,10521.67243,72.0,670584139.4491944,544612.0
2024-11-03,69374.74,69391.0,67478.73,68775.99,24995.70243,74.0,627780896.505629,455402.0
2024-11-04,68775.99,69500.0,66835.0,67850.01,29800.39187,70.0,720519107.2542773,456826.0
2024-11-05,67850.01,70577.91,67476.63,69372.01,33355.06888,70.0,702351988.6923242,465286.0
2024-11-06,69372.01,76400.0,69298.0,75571.99,104126.994787,70.0,773092476.7620546,501641.0
2024-11-07,75571.99,76849.99,74416.0,75857.89,44869.422345,77.0,788251152.776997,553047.0
2024-11-08,75857.89,77199.99,75555.0,76509.78,36521.099583,75.0,717510664.7072663,497146.0
2024-11-09,76509.78,76900.0,75714.66,76677.46,16942.07915,75.0,702351988.6923242,577368.0
2024-11-10,76677.46,81500.0,76492.0,80370.01,61830.100435,78.0,747828016.7371509,558278.0
2024-11-11,80370.01,89530.54,80216.01,88647.99,82323.665776,76.0,687193312.6773819,462458.0
2024-11-12,88648.0,89940.0,85072.0,87952.01,97299.887911,80.0,737722232.7271894,503677.0
2024-11-13,87952.0,93265.64,86127.99,90375.2,86763.854127,84.0,697299096.6873435,570979.0
2024-11-14,90375.21,91790.0,86668.21,87325.59,56729.51086,88.0,641717284.6325549,503566.0
2024-11-15,87325.59,91850.0,87073.38,91032.07,47927.95068,80.0,757933800.7471123,562223.0
2024-11-16,91032.08,91779.66,90056.17,90586.92,22717.87689,86.0,793304044.7819778,602655.0
2024-11-17,90587.98,91449.99,88722.0,89855.99,23867.55609,90.0,757933800.7471123,598496.0
2024-11-18,89855.98,92594.0,89376.9,90464.08,46545.03448,83.0,789177471.4803329,673308.0
2024-11-19,90464.07,93905.51,90357.0,92310.79,43660.04682,90.0,889845955.1158988,810805.0
2024-11-20,92310.8,94831.97,91500.0,94286.56,42203.198712,83.0,747470602.2973549,664866.0
2024-11-21,94286.56,98988.0,94040.0,98317.12,69228.360477,82.0,732216100.2096539,498512.0
2024-11-22,98317.12,99588.01,97122.11,98892.0,46189.309243,94.0,727131266.1804202,540305.0
2024-11-23,98892.0,98908.85,97136.0,97672.4,24757.84367,93.0,701707096.0342517,444699.0
2024-11-24,97672.4,98564.0,95734.77,97900.04,31200.97838,80.0,681367759.9173166,463289.0
2024-11-25,97900.05,98871.8,92600.19,93010.01,50847.45096,82.0,859336950.9404964,604870.0
2024-11-26,93010.01,94973.37,90791.1,91965.16,57858.73138,79.0,706791930.0634853,475689.0
2024-11-27,91965.16,97208.21,91792.14,95863.11,41153.42734,75.0,676282925.8880831,462119.0
2024-11-28,95863.11,96564.0,94640.0,95643.98,28814.54357,77.0,722046432.1511863,523480.0
2024-11-29,95643.99,98619.99,95364.99,97460.0,27701.78231,78.0,615264917.5372787,341781.0
2024-11-30,97460.0,97463.95,96092.01,96407.99,14503.83306,84.0,833912780.7943279,640943.0
2024-12-01,96407.99,97836.0,95693.88,97185.18,16938.60452,81.0,803403776.6189257,698223.0
2024-12-02,97185.17,98130.0,94395.0,95840.62,37958.66981,80.0,649582756.2207783,311811.0
2024-12-03,95840.61,96305.52,93578.17,95849.69,35827.32283,76.0,811042070.6273791,439519.0
2024-12-04,95849.69,99000.0,94587.83,98587.32,43850.53728,78.0,759383340.0141702,502912.0
2024-12-05,98587.32,104088.0,90500.0,96945.63,109921.729662,84.0,800710324.5047373,512490.0
2024-12-06,96945.63,101898.99,95981.72,99740.84,45049.5331,72.0,702558736.3396405,414643.0
2024-12-07,99740.84,100439.18,98844.0,99831.99,14931.9459,75.0,733553974.7075658,456101.0
2024-12-08,99831.99,101351.0,98657.7,101109.59,14612.99688,79.0,754217466.9528493,420320.0
2024-12-09,101109.6,101215.93,94150.05,97276.47,53949.11595,78.0,862700801.2405878,403264.0
2024-12-10,97276.48,98270.0,94256.54,96593.0,51708.68933,78.0,795544451.4434165,441944.0
2024-12-11,96593.0,101888.0,95658.24,101125.0,37753.78291,74.0,733553974.7075658,481168.0
2024-12-12,101125.0,102540.0,99311.64,100004.29,29232.08745,83.0,764549213.0754911,474978.0
2024-12-13,100004.29,101895.26,99205.0,101424.25,21904.03923,76.0,878198420.4245505,523585.0
2024-12-14,101424.24,102650.0,100609.41,101420.0,14191.70326,83.0,821373816.7500207,517482.0
2024-12-15,101420.0,105250.0,101237.14,104463.99,22228.921775,80.0,707724609.4009614,378527.0
2024-12-16,104463.99,107793.07,103333.0,106058.66,41302.40274,83.0,796354777.917631,412747.0
2024-12-17,106058.65,108353.0,105321.49,106133.74,29064.936466,87.0,733677850.1420219,419707.0
2024-12-18,106133.74,106524.98,100000.0,100204.01,50307.99755,81.0,776835370.7386113,414366.0
2024-12-19,100204.01,102800.11,95700.0,97461.86,55147.398,75.0,782230060.8131851,437574.0
2024-12-20,97461.86,98233.0,92232.54,97805.44,62884.1357,74.0,814598201.2606272,398670.0
2024-12-21,97805.44,99540.61,96398.39,97291.99,23483.54143,73.0,782230060.8131851,330225.0
2024-12-22,97292.0,97448.08,94250.35,95186.27,19353.83036,73.0,836176961.5589218,336217.0
2024-12-23,95186.28,96538.92,92520.0,94881.47,32810.76703,70.0,749861920.3657429,292681.0
2024-12-24,94881.47,99487.99,93569.02,98663.58,23674.22488,73.0,712099089.8437271,326570.0
2024-12-25,98663.58,99569.15,97632.02,99429.6,14474.1651,73.0,814598201.2606272,405831.0
2024-12-26,99429.61,99963.7,95199.14,95791.6,21192.36727,79.0,706704399.7691535,298916.0
2024-12-27,95791.6,97544.58,93500.01,94299.03,26501.26429,74.0,852361031.782643,348241.0
2024-12-28,94299.03,95733.99,94135.66,95300.0,8385.8929,72.0,771440680.6640378,298580.0
2024-12-29,95300.0,95340.0,93009.52,93738.2,13576.00578,73.0,853049703.3260739,419112.0
2024-12-30,93738.19,95024.5,91530.45,92792.05,27619.4225,65.0,867710155.9849901,374721.0
2024-12-31,92792.05,96250.0,92033.73,93576.0,19612.03389,64.0,703991258.6293316,312513.0
2025-01-01,93576.0,95151.15,92888.0,94591.79,10373.32613,66.0,764021520.9930731,292213.0
2025-01-02,94591.78,97839.5,94392.0,96984.79,21970.48948,70.0,911368528.6131656,402440.0
2025-01-03,96984.79,98976.91,96100.01,98174.18,15253.82936,74.0,774936114.1501169,409341.0
2025-01-04,98174.17,98778.43,97514.79,98220.5,8990.05651,73.0,813137190.1997707,432302.0
2025-01-05,98220.51,98836.85,97276.79,98363.61,8095.63723,72.0,851338266.2494245,433954.0
2025-01-06,98363.61,102480.0,97920.0,102235.6,25263.43375,76.0,725820444.9434196,366260.0
2025-01-07,102235.6,102724.38,96181.81,96954.61,32059.87537,78.0,731277741.5219413,352121.0
2025-01-08,96954.6,97268.65,92500.9,95060.61,33704.67894,70.0,682162072.3152436,399976.0
2025-01-09,95060.61,95382.32,91203.67,92552.49,34544.83685,69.0,829509079.9353366,534013.0
2025-01-10,92552.49,95836.0,92206.02,94726.11,31482.86424,50.0,774936114.1501169,408769.0
2025-01-11,94726.1,95050.94,93831.73,94599.99,7047.9043,69.0,753106927.8360293,361190.0
2025-01-12,94599.99,95450.1,93711.19,94545.06,8606.86622,62.0,939753829.6056752,380525.0
2025-01-13,94545.07,95940.0,89256.69,94536.1,42619.56423,61.0,702796044.3776932,408248.0
2025-01-14,94536.11,97371.0,94346.22,96560.86,27846.61753,63.0,845551490.8919123,352684.0
2025-01-15,96560.85,100681.94,96500.0,100497.35,30509.99179,70.0,763192579.4414012,354014.0
2025-01-16,100497.35,100866.66,97335.13,99987.3,27832.85317,75.0,702796044.3776932,375439.0
2025-01-17,99987.3,105865.22,99950.77,104077.48,39171.85292,75.0,823589114.5051093,425661.0
2025-01-18,104077.47,104988.88,102277.55,104556.23,24307.82998,77.0,713777232.5710948,360666.0
2025-01-19,104556.23,106422.43,99651.6,101331.57,43397.28298,77.0,823589114.5051093,388509.0
2025-01-20,101331.57,109588.0,99550.0,102260.01,89529.231732,76.0,834570302.6985108,350291.0
2025-01-21,102260.0,107240.81,100119.04,106143.82,45941.02002,76.0,730249014.861197,324412.0
2025-01-22,106143.82,106394.46,103339.12,103706.66,22248.69254,84.0,823589114.5051093,432369.0
2025-01-23,103706.66,106850.0,101262.28,103910.34,53953.12031,75.0,746720797.1512991,326010.0
2025-01-24,103910.35,107120.0,102750.0,104870.5,23609.24017,75.0,768683173.5381019,369243.0
2025-01-25,104870.51,105286.52,104106.09,104746.85,9068.32377,75.0,702796044.3776932,338988.0
2025-01-26,104746.86,105500.0,102520.44,102620.0,9812.51238,73.0,752211391.2479999,309651.0
2025-01-27,102620.01,103260.0,97777.77,102082.83,50758.1341,71.0,841602268.6110247,332102.0
2025-01-28,102082.83,103800.0,100272.68,101335.52,22022.05765,72.0,795344639.2008113,305953.0
2025-01-29,101335.52,104782.68,101328.01,103733.24,23155.35802,72.0,832962291.0549035,355332.0
2025-01-30,103733.25,106457.44,103278.54,104722.94,19374.07472,70.0,779222788.4062003,335134.0
2025-01-31,104722.94,106012.0,101560.0,102429.56,21983.18193,76.0,671743783.1087936,328684.0
2025-02-01,102429.56,102783.71,100279.51,100635.65,12290.95747,68.0,988806848.7361436,357439.0
2025-02-02,100635.66,101456.6,96150.0,97700.59,34619.49939,60.0,918945495.2928294,383258.0
2025-02-03,97700.59,102500.01,91231.0,101328.52,75164.7385,44.0,822214390.5251629,360484.0
2025-02-04,101328.51,101732.31,96150.0,97763.13,40267.98697,72.0,703987484.6980155,308619.0
2025-02-05,97763.14,99149.0,96155.0,96612.43,26233.30444,54.0,773848838.1413299,381126.0
2025-02-06,96612.44,99120.0,95676.64,96554.35,23515.20405,49.0,779222788.4062003,428326.0
2025-02-07,96554.35,100137.99,95620.34,96506.8,31794.22065,44.0,929693395.82257,498394.0
2025-02-08,96506.8,96880.0,95688.0,96444.74,10147.24294,44.0,859832042.3792553,469138.0
2025-02-09,96444.75,97323.09,94713.0,96462.75,14120.91613,46.0,795293751.4100475,385420.0
2025-02-10,96462.75,98345.0,95256.0,97430.82,20572.87537,43.0,788864727.616627,359522.0
2025-02-11,97430.82,98478.42,94876.88,95778.2,18647.76379,47.0,703735440.4637535,337513.0
2025-02-12,95778.21,98119.99,94088.23,97869.99,29151.16625,46.0,754813012.7554775,386539.0
2025-02-13,97870.0,98083.91,95217.36,96608.14,19921.77616,50.0,896695158.0102665,379906.0
2025-02-14,96608.13,98826.0,96252.82,97500.48,18173.02646,48.0,862643443.1491172,346002.0
2025-02-15,97500.47,97972.26,97223.58,97569.66,7349.37683,50.0,908045729.6306496,306930.0
2025-02-16,97569.67,97704.47,96046.18,96118.12,8191.4249,54.0,856968157.3389257,300091.0
2025-02-17,96118.12,97046.59,95205.0,95780.0,16492.0451,51.0,777514155.996244,333466.0
2025-02-18,95780.01,96753.91,93388.09,95671.74,23368.19471,47.0,794540013.4268184,422709.0
2025-02-19,95671.74,96899.99,95029.99,96644.37,16438.50954,44.0,715086012.0841366,448569.0
2025-02-20,96644.37,98711.36,96415.09,98305.0,17057.39177,49.0,737787155.324903,480465.0
2025-02-21,98305.01,99475.0,94871.95,96181.98,32249.2814,55.0,732111869.5147113,459909.0
2025-02-22,96181.99,96980.0,95770.49,96551.01,11268.17708,49.0,788864727.616627,551849.0
2025-02-23,96551.01,96650.0,95227.94,96258.0,10884.84913,50.0,728533880.978175,572814.0
2025-02-24,96258.0,96500.0,91349.26,91552.88,31550.10299,49.0,714530229.8374169,514086.0
2025-02-25,91552.88,92540.69,86050.99,88680.4,78333.11111,25.0,807968798.3546175,497063.0
2025-02-26,88680.39,89414.15,82256.01,84250.09,56893.54409,21.0,862932662.1882651,403575.0
2025-02-27,84250.09,87078.46,82716.49,84708.58,42505.45439,10.0,824457957.5047117,325162.0
2025-02-28,84708.57,85120.0,78258.52,84349.94,83648.03969,16.0,857436275.8049003,386183.0
2025-03-01,84349.95,86558.0,83824.78,86064.53,25785.05464,20.0,791479639.2045234,290895.0
2025-03-02,86064.54,95000.0,85050.6,94270.0,54889.09045,26.0,692544684.3039575,264912.0
2025-03-03,94269.99,94416.46,85117.11,86220.61,59171.10218,33.0,824457957.5047117,374224.0
2025-03-04,86221.16,88967.52,81500.0,87281.98,55609.10706,15.0,802472411.9712528,304773.0
2025-03-05,87281.98,91000.0,86334.53,90606.01,38264.01163,20.0,736515775.3708757,309176.0
2025-03-06,90606.0,92810.64,87836.0,89931.89,34342.44902,25.0,934385685.1720064,370349.0
2025-03-07,89931.88,91283.02,84667.03,86801.75,57980.35713,34.0,780486866.4377937,313588.0
2025-03-08,86801.74,86897.25,85218.47,86222.45,12989.23054,28.0,753004934.5209701,292451.0
2025-03-09,86222.46,86500.0,80000.0,80734.37,26115.39345,27.0,878012411.8108668,300380.0
2025-03-10,80734.48,84123.46,77459.91,78595.86,47633.38405,20.0,858547242.188255,446224.0
2025-03-11,78595.86,83617.4,76606.0,82932.99,48770.06853,24.0,769347528.7141508,376740.0
2025-03-12,82932.99,84539.85,80607.65,83680.12,31933.986,34.0,852972260.0961236,428828.0
2025-03-13,83680.12,84336.33,79939.9,81115.78,27546.27412,45.0,886422152.6489124,532638.0
2025-03-14,81115.78,85309.71,80818.84,83983.2,26858.52755,27.0,791647457.0826768,439189.0
2025-03-15,83983.19,84676.28,83618.0,84338.44,11324.7332,46.0,735897636.1613616,473428.0
2025-03-16,84338.44,85117.04,81981.12,82574.53,17596.12531,30.0,808372403.3590714,471115.0
2025-03-17,82574.52,84756.83,82456.0,84010.03,17214.74358,32.0,780497492.8984137,380493.0
2025-03-18,84010.02,84021.74,81134.66,82715.03,17610.89883,34.0,791647457.0826768,369237.0
2025-03-19,82715.03,87000.0,82547.16,86845.94,28151.05374,32.0,847397278.0039921,441661.0
2025-03-20,86845.93,87453.67,83655.23,84223.39,22090.30463,49.0,791647457.0826768,337973.0
2025-03-21,84223.38,84850.33,83175.25,84088.79,11956.97443,31.0,808372403.3590714,321230.0
2025-03-22,84088.79,84539.17,83625.1,83840.59,5420.22114,32.0,836247313.819729,413839.0
2025-03-23,83840.59,86129.64,83809.75,86082.5,8461.97813,30.0,876571559.8921037,533755.0
2025-03-24,86082.5,88765.43,85519.09,87498.16,30115.62111,45.0,870857131.0489082,483673.0
2025-03-25,87498.16,88539.63,86310.0,87392.87,22643.25248,46.0,842582548.8719956,505859.0
2025-03-26,87392.88,88275.0,85860.0,86909.17,18408.78485,47.0,859547298.1781431,515068.0
2025-03-27,86909.17,87756.39,85800.0,87232.01,17098.03897,40.0,836927632.4366131,437476.0
2025-03-28,87232.01,87515.67,83585.0,84424.38,27182.73169,44.0,870857131.0489082,397685.0
2025-03-29,84424.38,84624.73,81644.81,82648.54,11696.39864,26.0,797343217.3889353,290139.0
2025-03-30,82648.53,83534.64,81565.0,82389.99,9864.49508,32.0,774723551.6474054,305206.0
2025-03-31,82390.0,83943.08,81278.52,82550.01,20569.13885,34.0,836927632.4366131,318279.0
2025-04-01,82550.0,85579.46,82432.74,85158.34,20190.39697,34.0,763413718.7766403,356323.0
2025-04-02,85158.35,88500.0,82320.0,82516.29,39931.457,44.0,972645626.8857932,399055.0
2025-04-03,82516.28,83998.02,81211.24,83213.09,27337.84135,25.0,859547298.1781431,392043.0
2025-04-04,83213.09,84720.0,81659.0,83889.87,32915.53976,28.0,1017884958.3688536,429861.0
2025-04-05,83889.87,84266.0,82379.95,83537.99,9360.40468,30.0,948981343.907835,293474.0
2025-04-06,83537.99,83817.63,77153.83,78430.0,27942.71436,34.0,875826848.0097468,279475.0
2025-04-07,78430.0,81243.58,74508.0,79163.24,78387.53089,23.0,875826848.0097468,309387.0
2025-04-08,79163.24,80867.99,76239.9,76322.42,35317.32063,24.0,924148329.2792498,363972.0
2025-04-09,76322.42,83588.0,74620.0,82615.22,75488.28772,18.0,791264255.7881161,317312.0
2025-04-10,82615.22,82753.21,78464.36,79607.3,33284.80718,39.0,869786662.851059,322464.0
2025-04-11,79607.3,84300.0,78969.58,83423.84,34435.43797,25.0,893947403.4858105,405030.0
2025-04-12,83423.83,85905.0,82792.95,85276.9,18470.74437,43.0,869786662.851059,409511.0
2025-04-13,85276.91,86100.0,83034.23,83760.0,24680.04181,45.0,1038911847.29432,455139.0
2025-04-14,83760.0,85799.99,83678.0,84591.58,28659.09348,31.0,899987588.6444983,441688.0
2025-04-15,84591.58,86496.42,83600.0,83643.99,20910.99528,38.0,869786662.851059,442899.0
2025-04-16,83643.99,85500.0,83111.64,84030.38,20867.24519,29.0,893947403.4858105,507129.0
2025-04-17,84030.38,85470.01,83736.26,84947.91,13728.84772,30.0,924148329.2792498,557181.0
2025-04-18,84947.92,85132.08,84303.96,84474.69,6529.96315,33.0,821465181.5815556,508733.0
2025-04-19,84474.7,85677.99,84364.45,85077.01,9666.58153,32.0,847396221.1293446,545076.0
2025-04-20,85077.0,85320.76,83949.52,85179.24,8091.67725,37.0,753499802.4397362,468737.0
2025-04-21,85179.24,88465.99,85144.76,87516.23,31773.37262,39.0,771877846.401681,444986.0
2025-04-22,87516.22,93888.0,87076.03,93442.99,43872.74705,47.0,949532271.367147,518267.0
2025-04-23,93442.99,94696.05,91935.41,93691.08,27404.16808,72.0,698365670.5539016,418203.0
2025-04-24,93691.07,94005.0,91660.01,93980.47,19497.06071,63.0,863768066.2114046,464739.0
2025-04-25,93980.47,95758.04,92855.96,94638.68,27500.66648,60.0,882146110.1733494,392451.0
2025-04-26,94638.68,95199.0,93870.69,94628.0,9415.06875,65.0,814759948.9795519,321357.0
2025-04-27,94628.0,95369.0,93602.58,93749.3,11162.841,61.0,827011978.2875152,441827.0
2025-04-28,93749.29,95630.0,92800.01,95011.18,22157.53351,54.0,863768066.2114046,409765.0
2025-04-29,95011.18,95461.53,93742.54,94256.82,16955.3402,60.0,894398139.4813126,467725.0
2025-04-30,94256.82,95228.45,92910.0,94172.0,17661.2751,56.0,808633934.3255703,350729.0
2025-05-01,94172.0,97424.02,94130.43,96489.91,21380.45343,53.0,827011978.2875152,331199.0
2025-05-02,96489.9,97895.68,96350.0,96887.14,14905.74811,67.0,974036329.9830736,379268.0
2025-05-03,96887.13,96935.67,95753.01,95856.42,9723.34838,65.0,999957994.459352,389717.0
2025-05-04,95856.42,96304.48,94151.38,94277.62,11036.38342,64.0,823060870.7158544,347977.0
2025-05-05,94277.61,95199.0,93514.1,94733.68,17251.18189,52.0,1036227714.9300332,402262.0
2025-05-06,94733.68,96920.65,93377.0,96834.02,16122.64513,59.0,817139569.4876828,332218.0
2025-05-07,96834.02,97732.0,95784.61,97030.5,16644.83854,67.0,894116485.453914,343011.0
2025-05-08,97030.5,104145.76,96876.29,103261.6,34962.02847,65.0,941486895.2792872,373813.0
2025-05-09,103261.61,104361.3,102315.14,102971.99,27617.39907,73.0,828982171.944026,334543.0
2025-05-10,102971.99,104984.57,102818.76,104809.53,15324.78611,70.0,888195184.2257423,331074.0
2025-05-11,104809.53,104972.0,103345.06,104118.0,17987.12197,70.0,882273882.9975705,281756.0
2025-05-12,104118.0,105819.45,100718.37,102791.32,31272.77792,70.0,858588678.0848842,378285.0
2025-05-13,102791.32,104976.25,101429.7,104103.72,21253.42409,70.0,769769159.6623099,295785.0
2025-05-14,104103.72,104356.95,102602.05,103507.82,16452.9081,73.0,852667376.8567126,326818.0
2025-05-15,103507.83,104192.7,101383.07,103763.71,17998.98604,70.0,864509979.3130558,374153.0
2025-05-16,103763.71,104550.33,103100.49,103463.9,15683.88024,71.0,805296967.0313396,363786.0
2025-05-17,103463.9,103709.86,102612.5,103126.65,11250.89622,74.0,853317480.0820746,291797.0
2025-05-18,103126.65,106660.0,103105.09,106454.26,21599.98726,74.0,979723251.2998108,629314.0
2025-05-19,106454.27,107108.62,102000.0,105573.74,30260.03524,74.0,852722089.09428,585883.0
2025-05-20,105573.73,107320.0,104184.72,106849.99,23705.48275,71.0,895055809.829457,569769.0
2025-05-21,106850.0,110797.38,106100.01,109643.99,45531.040345,70.0,870865112.2664988,422191.0
2025-05-22,109643.99,111980.0,109177.37,111696.21,31630.77313,72.0,907151158.610936,467803.0
2025-05-23,111696.22,111800.0,106800.0,107318.3,31737.72309,78.0,937389530.5646338,444625.0
2025-05-24,107318.3,109506.03,106875.41,107761.91,16782.53129,66.0,852722089.09428,395420.0
2025-05-25,107761.9,109299.99,106600.64,109004.19,17710.04695,74.0,913198833.0016756,356355.0
2025-05-26,109004.2,110422.22,108670.58,109434.79,14649.11593,73.0,925294181.7831548,358290.0
2025-05-27,109434.78,110718.0,107516.57,108938.17,21276.65635,74.0,852722089.09428,422984.0
2025-05-28,108938.17,109284.7,106769.43,107781.78,15633.78829,71.0,991818600.08129,541153.0
2025-05-29,107781.78,108891.91,105322.86,105589.75,19834.70116,74.0,961580228.1275918,382859.0
2025-05-30,105589.75,106313.12,103621.0,103985.48,23706.49799,60.0,937389530.5646338,396232.0
2025-05-31,103985.47,104900.0,103068.55,104591.88,11289.35922,50.0,1016284104.8877772,299392.0
2025-06-01,104591.88,105866.91,103752.49,105642.93,9709.70006,56.0,839539043.1681639,256072.0
2025-06-02,105642.93,105935.63,103659.88,105857.99,13453.98813,64.0,839539043.1681639,346488.0
2025-06-03,105858.0,106794.67,104872.5,105376.89,13259.52634,64.0,908974603.1294404,358895.0
2025-06-04,105376.9,106000.0,104179.0,104696.86,14034.89482,62.0,795352777.73826,337037.0
2025-06-05,104696.86,105909.71,100372.26,101508.68,22321.50154,57.0,845851366.801007,320509.0
2025-06-06,101508.69,105333.0,101095.8,104288.44,15839.07385,45.0,845851366.801007,298643.0
2025-06-07,104288.43,105900.0,103871.09,105552.15,8344.93206,52.0,902662279.4965968,290718.0
2025-06-08,105552.15,106488.14,104964.14,105734.0,8048.06305,62.0,965785515.8250304,307505.0
2025-06-09,105734.01,110530.17,105318.37,110263.02,19975.37451,62.0,883725308.5980667,361275.0
2025-06-10,110263.02,110400.0,108331.03,110274.39,17071.82839,71.0,1066782693.950524,428797.0
2025-06-11,110274.39,110392.01,108064.0,108645.12,13115.91638,72.0,890037632.2309102,347263.0
2025-06-12,108645.13,108813.55,105671.72,105671.73,17778.67218,71.0,934223897.6608136,425413.0
2025-06-13,105671.74,106179.53,102664.31,106066.59,26180.81734,61.0,915286926.762284,351499.0
2025-06-14,106066.59,106252.0,104300.0,105414.64,8798.93969,63.0,949216466.5546212,273850.0
2025-06-15,105414.63,106128.57,104494.53,105594.01,7164.20047,60.0,854616743.0404905,281934.0
2025-06-16,105594.02,108952.38,104980.37,106794.53,14922.6654,61.0,917456209.4405266,361092.0
2025-06-17,106794.53,107771.34,103371.02,104551.17,17866.33025,68.0,741505703.5204258,354536.0
2025-06-18,104551.17,105550.27,103500.0,104886.78,13968.64167,52.0,879752529.6005048,441317.0
2025-06-19,104886.79,105226.17,103929.27,104658.59,7678.60737,57.0,798061223.2804582,308332.0
2025-06-20,104658.59,106524.65,102345.0,103297.99,16419.06283,54.0,948875942.6405448,353459.0
2025-06-21,103297.98,103982.64,100837.9,102120.01,11154.21332,49.0,886036476.2405084,309613.0
2025-06-22,102120.02,103399.62,98200.0,100963.87,28746.41072,42.0,672382290.480386,265421.0
2025-06-23,100963.87,106074.2,99613.33,105333.93,27666.50609,47.0,672382290.480386,290678.0
2025-06-24,105333.94,106290.0,104622.02,106083.0,14651.69335,65.0,735221756.880422,279124.0
2025-06-25,106083.0,108135.3,105808.03,107340.58,16701.15551,66.0,898604369.5205159,387919.0
2025-06-26,107340.59,108272.45,106562.5,106947.06,10573.27279,74.0,986579622.4805664,504341.0
2025-06-27,106947.06,107735.34,106356.76,107047.59,12232.44042,65.0,722653863.6004148,335434.0
2025-06-28,107047.58,107577.75,106811.51,107296.79,3282.17352,65.0,911172262.800523,388943.0
2025-06-29,107296.79,108528.5,107172.52,108356.93,6831.7364,68.0,995260121.1336333,380608.0
2025-06-30,108356.93,108789.99,106733.33,107146.5,9754.12491,66.0,843035679.3574839,339268.0
